利潤率,記錄數,利潤 (bin),利潤,區域,國家/地區,城市,子類別,客戶名稱,折扣,數量,產品名稱,省/自治區,細分,製造商,訂單 Id,訂單日期,郵寄方式,郵寄日期,銷售額,類別
0.088247595,1,$0.00,$18.99,大洋洲,Australia,Rockhampton,配件,Dave Poirier,10%,5,"Logitech Numeric Keypad, Programmable",Queensland,公司,Logitech,IN-2019-12911,2019/9/24,標準級,2019/9/28,$215,技術
0.249569707,1,$0.00,$39.15,北亞,China,Tianjin,機器,Mike Vittorini,0%,3,"Okidata Calculator, Wireless",Tianjin,消費者,Okidata,IN-2016-60322,2016/8/12,二級,2016/8/17,$157,技術
0.109961190,1,$0.00,$15.30,北亞,China,Tianjin,椅子,Mike Vittorini,0%,2,"Harbour Creations Chairmat, Black",Tianjin,消費者,Harbour Creations,IN-2016-60322,2016/8/12,二級,2016/8/17,$139,傢具
0.129938342,1,$0.00,$102.42,中亞,India,Cuttack,機器,Christopher Conant,0%,3,"Epson Printer, Durable",Odisha,消費者,Epson,IN-2018-25532,2018/3/13,當日,2018/3/13,$788,技術
0.349714286,1,$0.00,$82.62,中亞,India,Cuttack,紙張,Christopher Conant,0%,9,"Xerox Computer Printout Paper, Recycled",Odisha,消費者,Xerox,IN-2018-25532,2018/3/13,當日,2018/3/13,$236,辦公用品
0.366227663,1,$0.00,$35.54,大洋洲,Australia,Brisbane,椅子,Sonia Cooley,10%,2,"Novimex Chairmat, Black",Queensland,消費者,Novimex,IN-2018-59195,2018/1/24,一級,2018/1/25,$97,傢具
0.020715631,1,$0.00,$0.82,大洋洲,Australia,Brisbane,標籤,Sonia Cooley,10%,5,"Harbour Creations Legal Exhibit Labels, Adjustable",Queensland,消費者,Harbour Creations,IN-2018-59195,2018/1/24,一級,2018/1/25,$40,辦公用品
0.255484784,1,$0.00,$21.66,大洋洲,Australia,Nowra,信封,Grant Thornton,10%,4,"Jiffy Peel and Seal, with clear poly window",New South Wales,公司,Jiffy,IN-2018-54428,2018/11/29,標準級,2018/12/3,$85,辦公用品
0.359770115,1,$0.00,$18.78,中亞,India,Ulhasnagar,美術,Dianna Wilson,0%,2,"Sanford Pencil Sharpener, Water Color",Maharashtra,總公司,Sanford,IN-2018-63829,2018/8/2,標準級,2018/8/6,$52,辦公用品
0.079634465,1,$0.00,$10.98,中亞,India,Ulhasnagar,椅子,Dianna Wilson,0%,3,"Novimex Bag Chairs, Red",Maharashtra,總公司,Novimex,IN-2018-63829,2018/8/2,標準級,2018/8/6,$138,傢具
0.469777306,1,$222.00,$239.22,中亞,India,Ulhasnagar,用具,Dianna Wilson,0%,9,"Eldon Clock, Duo Pack",Maharashtra,總公司,Eldon,IN-2018-63829,2018/8/2,標準級,2018/8/6,$509,傢具
0.119931468,1,$0.00,$44.10,中亞,India,Ulhasnagar,紙張,Dianna Wilson,0%,7,"Green Bar Cards & Envelopes, 8.5 x 11",Maharashtra,總公司,Green Bar,IN-2018-63829,2018/8/2,標準級,2018/8/6,$368,辦公用品
0.349793238,1,$222.00,$301.98,中亞,India,Ulhasnagar,電話,Dianna Wilson,0%,7,"Samsung Speaker Phone, VoIP",Maharashtra,總公司,Samsung,IN-2018-63829,2018/8/2,標準級,2018/8/6,$863,技術
0.089966028,1,$0.00,$88.98,中亞,India,Amravati,桌子,Steve Chapman,0%,2,"Bevis Computer Table, Fully Assembled",Maharashtra,公司,Bevis,IN-2018-25042,2018/8/13,標準級,2018/8/19,$989,傢具
0.054545455,1,$0.00,$2.29,東南亞,Philippines,Antipolo,信封,Ken Dana,45%,2,"Ames Mailers, Security-Tint",Rizal,公司,Ames,IN-2016-72705,2016/12/1,標準級,2016/12/8,$42,辦公用品
-0.720554273,1,-$111.00,-$37.44,大洋洲,Papua New Guinea,Port Moresby,配件,Cassandra Brandow,50%,4,"Memorex Mouse, Erganomic",National Capital,消費者,Memorex,ID-2016-74784,2016/8/20,二級,2016/8/22,$52,技術
0.009896820,1,$0.00,$4.23,中亞,Afghanistan,Kabul,複製器,Barry Gonzalez,0%,3,"Hewlett Personal Copier, High-Speed",Kabul,消費者,Hewlett,IN-2017-25476,2017/9/29,標準級,2017/10/5,$427,技術
0.28,1,$0.00,$19.32,中亞,Afghanistan,Kabul,用品,Barry Gonzalez,0%,2,"Acme Box Cutter, Serrated",Kabul,消費者,Acme,IN-2017-25476,2017/9/29,標準級,2017/10/5,$69,辦公用品
0.059934617,1,$0.00,$24.75,中亞,Afghanistan,Kabul,電話,Barry Gonzalez,0%,5,"Motorola Headset, Cordless",Kabul,消費者,Motorola,IN-2017-25476,2017/9/29,標準級,2017/10/5,$413,技術
0.428571429,1,$0.00,$17.64,中亞,Afghanistan,Kabul,標籤,Barry Gonzalez,0%,4,"Novimex Legal Exhibit Labels, Alphabetical",Kabul,消費者,Novimex,IN-2017-25476,2017/9/29,標準級,2017/10/5,$41,辦公用品
-0.792992685,1,-$222.00,-$176.27,東南亞,Indonesia,Bandung,配件,Brian Thompson,47%,5,"Belkin Keyboard, Bluetooth",Jawa Barat,消費者,Belkin,ID-2019-33568,2019/1/11,標準級,2019/1/15,$222,技術
0.168477543,1,$0.00,$46.66,東南亞,Indonesia,Bandung,電話,Brian Thompson,17%,2,"Nokia Audio Dock, VoIP",Jawa Barat,消費者,Nokia,ID-2019-33568,2019/1/11,標準級,2019/1/15,$277,技術
-0.192778196,1,-$111.00,-$11.37,東南亞,Indonesia,Jember,美術,Sibella Parks,27%,4,"BIC Highlighters, Fluorescent",Jawa Timur,公司,BIC,ID-2016-26904,2016/10/9,標準級,2016/10/13,$59,辦公用品
-0.116017664,1,-$111.00,-$5.20,東南亞,Indonesia,Probolinggo,系固件,Meg Tillman,47%,6,"Stockwell Push Pins, Metal",Jawa Timur,消費者,Stockwell,ID-2018-77269,2018/6/22,一級,2018/6/25,$45,辦公用品
0.114551084,1,$0.00,$1.11,東南亞,Philippines,Manila,繫結器,Saphhira Shifley,15%,2,"Cardinal Hole Reinforcements, Recycled",Metro Manila,公司,Cardinal,IN-2019-23159,2019/6/24,標準級,2019/6/29,$10,辦公用品
-0.280153772,1,-$111.00,-$87.45,中亞,India,Mumbai,書架,Adam Shillingsburg,50%,5,"Bush Stackable Bookrack, Pine",Maharashtra,消費者,Bush,ID-2019-17314,2019/11/8,二級,2019/11/10,$312,傢具
-0.760319574,1,-$111.00,-$17.13,中亞,India,Mumbai,用品,Adam Shillingsburg,50%,2,"Elite Scissors, High Speed",Maharashtra,消費者,Elite,ID-2019-17314,2019/11/8,二級,2019/11/10,$23,辦公用品
-0.346361477,1,-$111.00,-$28.87,東南亞,Philippines,Manila,美術,Valerie Mitchum,45%,3,"Sanford Canvas, Blue",Metro Manila,總公司,Sanford,ID-2018-54631,2018/12/12,標準級,2018/12/19,$83,辦公用品
-0.227707418,1,-$111.00,-$12.69,東南亞,Thailand,Bangkok,儲存具,Anne Pryor,47%,6,"Smead Folders, Single Width",Bangkok,總公司,Smead,ID-2016-11126,2016/11/26,標準級,2016/11/30,$56,辦公用品
0.036755091,1,$0.00,$1.89,東南亞,Thailand,Bangkok,儲存具,Anne Pryor,47%,2,"Smead Trays, Blue",Bangkok,總公司,Smead,ID-2016-11126,2016/11/26,標準級,2016/11/30,$51,辦公用品
-0.020014271,1,-$111.00,-$0.51,東南亞,Thailand,Bangkok,用品,Anne Pryor,47%,1,"Kleencut Shears, Easy Grip",Bangkok,總公司,Kleencut,ID-2016-11126,2016/11/26,標準級,2016/11/30,$26,辦公用品
0.077224673,1,$0.00,$6.62,大洋洲,Australia,Brisbane,美術,Neil Knudson,10%,2,"Stanley Sketch Pad, Water Color",Queensland,總公司,Stanley,IN-2018-78606,2018/11/30,標準級,2018/12/6,$86,辦公用品
-0.022714557,1,-$111.00,-$0.61,大洋洲,Australia,Brisbane,紙張,Neil Knudson,10%,1,"SanDisk Computer Printout Paper, Premium",Queensland,總公司,SanDisk,IN-2018-78606,2018/11/30,標準級,2018/12/6,$27,辦公用品
0.066595887,1,$0.00,$110.65,大洋洲,Australia,Brisbane,複製器,Neil Knudson,10%,7,"Brother Copy Machine, Color",Queensland,總公司,Brother,IN-2018-78606,2018/11/30,標準級,2018/12/6,"$1,661",技術
-0.472403456,1,-$111.00,-$19.29,東南亞,Indonesia,Surabaya,配件,Chuck Clark,47%,2,"Belkin Mouse, Erganomic",Jawa Timur,總公司,Belkin,ID-2019-15025,2019/8/20,標準級,2019/8/26,$41,技術
0.252900252,1,$0.00,$105.87,東南亞,Indonesia,Surabaya,電話,Chuck Clark,17%,3,"Samsung Audio Dock, Full Size",Jawa Timur,總公司,Samsung,ID-2019-15025,2019/8/20,標準級,2019/8/26,$419,技術
0.322178556,1,$111.00,$146.09,大洋洲,Australia,Perth,椅子,Kristen Hastings,10%,3,"SAFCO Swivel Stool, Red",Western Australia,公司,Safco,IN-2016-28906,2016/8/16,一級,2016/8/18,$453,傢具
-0.360807401,1,-$111.00,-$25.74,中亞,Pakistan,Lahore,配件,Corinna Mitchell,50%,2,"Memorex Keyboard, Bluetooth",Punjab,總公司,Memorex,ID-2018-54715,2018/6/7,標準級,2018/6/11,$71,技術
-0.705867149,1,-$111.00,-$4.92,東南亞,Indonesia,Malang,標籤,Christina VanderZanden,47%,2,"Harbour Creations Round Labels, Alphabetical",Jawa Timur,消費者,Harbour Creations,ID-2019-59279,2019/5/21,一級,2019/5/24,$7,辦公用品
0.205235378,1,$0.00,$8.07,東南亞,Indonesia,Malang,美術,Christina VanderZanden,27%,2,"Binney & Smith Pencil Sharpener, Water Color",Jawa Timur,消費者,Binney,ID-2019-59279,2019/5/21,一級,2019/5/24,$39,辦公用品
0.148648649,1,$0.00,$17.82,北亞,China,Tianjin,繫結器,Jennifer Patt,0%,9,"Acco Binder Covers, Economy",Tianjin,公司,Acco,IN-2019-29158,2019/5/23,標準級,2019/5/27,$120,辦公用品
0.119696970,1,$0.00,$9.48,北亞,China,Tianjin,信封,Jennifer Patt,0%,4,"Cameo Peel and Seal, Recycled",Tianjin,公司,Cameo,IN-2019-29158,2019/5/23,標準級,2019/5/27,$79,辦公用品
0.199994865,1,$666.00,$747.82,大洋洲,Australia,Rockhampton,器具,Dave Brooks,10%,8,"Breville Refrigerator, Red",Queensland,消費者,Breville,IN-2018-45076,2018/12/27,當日,2018/12/27,"$3,739",辦公用品
-0.022505759,1,-$111.00,-$1.52,大洋洲,Australia,Rockhampton,系固件,Dave Brooks,10%,4,"Accos Clamps, 12 Pack",Queensland,消費者,Acco,IN-2018-45076,2018/12/27,當日,2018/12/27,$68,辦公用品
0.010761884,1,$0.00,$2.72,大洋洲,Australia,Rockhampton,用品,Dave Brooks,10%,6,"Kleencut Shears, High Speed",Queensland,消費者,Kleencut,IN-2018-45076,2018/12/27,當日,2018/12/27,$253,辦公用品
-0.001589825,1,-$111.00,-$0.07,東南亞,Philippines,Baguio City,繫結器,Bill Stewart,15%,4,"Acco Binder Covers, Economy",Benguet,公司,Acco,ID-2019-56220,2019/7/23,標準級,2019/7/29,$45,辦公用品
-0.563859453,1,-$111.00,-$45.50,東南亞,Philippines,Baguio City,儲存具,Bill Stewart,45%,6,"Rogers Box, Industrial",Benguet,公司,Rogers,ID-2019-56220,2019/7/23,標準級,2019/7/29,$81,辦公用品
0.149937265,1,$0.00,$14.34,中亞,India,Akola,信封,Joni Wasserman,0%,2,"GlobeWeis Interoffice Envelope, Set of 50",Maharashtra,消費者,GlobeWeis,IN-2019-50480,2019/10/10,標準級,2019/10/16,$96,辦公用品
0.469864699,1,$0.00,$22.92,北亞,Taiwan,Taichung,用具,Shaun Weien,0%,1,"Rubbermaid Photo Frame, Durable",Taichung City,消費者,Rubbermaid,IN-2016-27681,2016/1/5,標準級,2016/1/11,$49,傢具
-0.211919586,1,-$111.00,-$17.39,東南亞,Indonesia,Samarinda,信封,Dennis Bolton,47%,13,"Cameo Clasp Envelope, Security-Tint",Kalimantan Timur,總公司,Cameo,ID-2016-78102,2016/1/27,標準級,2016/2/2,$82,辦公用品
-0.545482035,1,-$444.00,-$416.70,東南亞,Philippines,Manila,儲存具,Brian DeCherney,45%,7,"Smead Lockers, Blue",Metro Manila,消費者,Smead,ID-2017-22550,2017/11/14,標準級,2017/11/18,$764,辦公用品
-0.076688674,1,-$111.00,-$2.27,東南亞,Philippines,Manila,儲存具,Brian DeCherney,45%,5,"Eldon Box, Industrial",Metro Manila,消費者,Eldon,ID-2017-22550,2017/11/14,標準級,2017/11/18,$30,辦公用品
-0.167557932,1,-$111.00,-$10.15,東南亞,Philippines,Manila,標籤,Brian DeCherney,45%,9,"Avery Shipping Labels, 5000 Label Set",Metro Manila,消費者,Avery,ID-2017-22550,2017/11/14,標準級,2017/11/18,$61,辦公用品
0.319963537,1,$0.00,$15.80,東南亞,Philippines,Manila,椅子,Brian DeCherney,25%,1,"Office Star Chairmat, Red",Metro Manila,消費者,Office Star,ID-2017-22550,2017/11/14,標準級,2017/11/18,$49,傢具
0.166602648,1,$111.00,$195.18,大洋洲,Australia,Brisbane,複製器,Lena Cacioppo,10%,5,"Canon Copy Machine, High-Speed",Queensland,消費者,Canon,ID-2019-62422,2019/5/31,標準級,2019/6/6,"$1,172",技術
-0.042319749,1,-$111.00,-$0.49,東南亞,Philippines,Baguio City,標籤,Bobby Elias,45%,3,"Avery Round Labels, Alphabetical",Benguet,消費者,Avery,ID-2018-66258,2018/4/27,標準級,2018/5/4,$11,辦公用品
0.152385364,1,$0.00,$19.74,東南亞,Philippines,Baguio City,繫結器,Bobby Elias,15%,5,"Acco 3-Hole Punch, Recycled",Benguet,消費者,Acco,ID-2018-66258,2018/4/27,標準級,2018/5/4,$130,辦公用品
-0.261601903,1,-$222.00,-$185.56,東南亞,Philippines,Baguio City,書架,Bobby Elias,35%,3,"Dania Library with Doors, Pine",Benguet,消費者,Dania,ID-2018-66258,2018/4/27,標準級,2018/5/4,$709,傢具
-0.111111111,1,-$111.00,-$7.70,大洋洲,Australia,Perth,紙張,Steven Ward,10%,5,"Enermax Parchment Paper, Premium",Western Australia,公司,Enermax,ID-2018-42913,2018/5/24,標準級,2018/5/28,$69,辦公用品
-0.164225845,1,-$111.00,-$10.70,東南亞,Philippines,Pasig,美術,Greg Matthias,45%,4,"BIC Markers, Water Color",Metro Manila,消費者,BIC,ID-2017-64879,2017/6/12,二級,2017/6/16,$65,辦公用品
0.066363292,1,$0.00,$18.38,大洋洲,Australia,Brisbane,用具,Tracy Zic,10%,7,"Tenex Door Stop, Duo Pack",Queensland,消費者,Tenex,IN-2019-52930,2019/4/30,標準級,2019/5/5,$277,傢具
0.287211740,1,$0.00,$14.39,大洋洲,Australia,Brisbane,標籤,Tracy Zic,10%,5,"Avery Removable Labels, 5000 Label Set",Queensland,消費者,Avery,IN-2019-52930,2019/4/30,標準級,2019/5/5,$50,辦公用品
-0.023169288,1,-$111.00,-$0.41,大洋洲,Australia,Brisbane,儲存具,Tracy Zic,10%,1,"Fellowes Box, Single Width",Queensland,消費者,Fellowes,IN-2019-52930,2019/4/30,標準級,2019/5/5,$18,辦公用品
0.043715847,1,$0.00,$2.30,大洋洲,Australia,Wollongong,配件,Evan Minnotte,10%,2,"Logitech Mouse, Bluetooth",New South Wales,總公司,Logitech,IN-2017-11623,2017/8/29,當日,2017/8/29,$53,技術
0.107640464,1,$0.00,$59.80,東南亞,Philippines,Manila,書架,Erica Hackney,35%,6,"Ikea 3-Shelf Cabinet, Traditional",Metro Manila,消費者,Ikea,IN-2016-24349,2016/9/6,標準級,2016/9/13,$556,傢具
0.249471459,1,$0.00,$10.62,北亞,China,Yichun,繫結器,Paul Prost,0%,3,"Cardinal Binder, Recycled",Jiangxi,總公司,Cardinal,IN-2017-77822,2017/3/21,二級,2017/3/23,$43,辦公用品
0.236522348,1,$0.00,$82.93,東南亞,Indonesia,Jakarta,複製器,Phillip Flathmann,7%,1,"Brother Wireless Fax, High-Speed",Jakarta,消費者,Brother,IN-2019-79271,2019/6/18,一級,2019/6/21,$351,技術
0.044020154,1,$0.00,$13.94,大洋洲,Australia,Ballarat,機器,Jim Radford,10%,7,"Panasonic Calculator, Wireless",Victoria,消費者,Panasonic,IN-2016-33855,2016/3/9,二級,2016/3/13,$317,技術
0.166483718,1,$111.00,$143.33,大洋洲,Australia,Ballarat,電話,Jim Radford,10%,7,"Apple Signal Booster, with Caller ID",Victoria,消費者,Apple,IN-2016-33855,2016/3/9,二級,2016/3/13,$861,技術
0.322169059,1,$0.00,$40.00,大洋洲,Australia,Ballarat,電話,Jim Radford,10%,1,"Apple Signal Booster, Full Size",Victoria,消費者,Apple,IN-2016-33855,2016/3/9,二級,2016/3/13,$124,技術
-0.089341037,1,-$111.00,-$12.80,大洋洲,Australia,Ballarat,配件,Jim Radford,10%,4,"SanDisk Mouse, Programmable",Victoria,消費者,SanDisk,IN-2016-33855,2016/3/9,二級,2016/3/13,$143,技術
0.033333333,1,$0.00,$96.39,大洋洲,Australia,Nowra,椅子,Nick Zandusky,10%,7,"SAFCO Executive Leather Armchair, Black",New South Wales,總公司,Safco,IN-2017-30446,2017/11/29,二級,2017/12/3,"$2,892",傢具
0.229849424,1,$0.00,$62.28,北亞,China,Jieyang,器具,Steven Roelle,0%,4,"Cuisinart Blender, Silver",Guangdong,總公司,Cuisinart,IN-2018-15102,2018/5/9,二級,2018/5/11,$271,辦公用品
0.169846537,1,$0.00,$49.14,中亞,India,Kozhikode,椅子,Jack O'Briant,0%,2,"Harbour Creations Rocking Chair, Black",Kerala,公司,Harbour Creations,IN-2019-53000,2019/8/7,標準級,2019/8/12,$289,傢具
0.299743261,1,$0.00,$42.03,中亞,India,Kozhikode,美術,Jack O'Briant,0%,3,"Sanford Sketch Pad, Fluorescent",Kerala,公司,Sanford,IN-2019-53000,2019/8/7,標準級,2019/8/12,$140,辦公用品
-0.273699562,1,-$111.00,-$33.78,東南亞,Philippines,Calamba,紙張,Robert Dilbeck,45%,5,"Xerox Cards & Envelopes, Recycled",Laguna,總公司,Xerox,IN-2017-26484,2017/1/31,一級,2017/2/1,$123,辦公用品
0.379879880,1,$0.00,$15.18,北亞,China,Shenzhen,信封,Patrick O'Donnell,0%,2,"Kraft Business Envelopes, Set of 50",Guangdong,消費者,Kraft,IN-2016-50704,2016/1/27,標準級,2016/2/1,$40,辦公用品
0.041087213,1,$0.00,$28.41,東南亞,Vietnam,Da Nang,椅子,Khloe Miller,27%,2,"Harbour Creations Executive Leather Armchair, Black",Dà Nang,消費者,Harbour Creations,IN-2016-62583,2016/10/18,標準級,2016/10/24,$691,傢具
0.168100975,1,$0.00,$21.10,東南亞,Vietnam,Da Nang,用品,Khloe Miller,17%,4,"Acme Box Cutter, High Speed",Dà Nang,消費者,Acme,IN-2016-62583,2016/10/18,標準級,2016/10/24,$125,辦公用品
-0.066845283,1,-$111.00,-$20.66,大洋洲,Australia,Melbourne,書架,Henry MacAllister,10%,2,"Ikea Floating Shelf Set, Pine",Victoria,消費者,Ikea,ID-2018-14766,2018/11/26,一級,2018/11/29,$309,傢具
-0.072744409,1,-$111.00,-$3.82,東南亞,Philippines,Manila,用品,Mitch Willingham,45%,3,"Acme Letter Opener, Easy Grip",Metro Manila,公司,Acme,ID-2019-51754,2019/12/15,標準級,2019/12/19,$53,辦公用品
0.179962894,1,$0.00,$52.38,北亞,China,Fushun,儲存具,Monica Federle,0%,6,"Smead Trays, Single Width",Liaoning,公司,Smead,IN-2019-22277,2019/6/4,標準級,2019/6/9,$291,辦公用品
-0.328454827,1,-$111.00,-$14.00,東南亞,Philippines,Manila,系固件,Michelle Moray,45%,4,"Accos Clamps, Bulk Pack",Metro Manila,消費者,Acco,ID-2019-24125,2019/1/21,二級,2019/1/23,$43,辦公用品
0.489781284,1,$111.00,$204.90,中亞,India,Bangalore,椅子,Parhena Norris,0%,5,"Hon Steel Folding Chair, Set of Two",Karnataka,總公司,Hon,IN-2019-62135,2019/12/16,標準級,2019/12/21,$418,傢具
0.155555556,1,$0.00,$4.10,大洋洲,Australia,Mackay,標籤,Patrick O'Brill,10%,3,"Avery Shipping Labels, Adjustable",Queensland,消費者,Avery,IN-2017-74000,2017/5/16,標準級,2017/5/20,$26,辦公用品
0.009487666,1,$0.00,$0.60,中亞,India,Barasat,繫結器,Natalie Webber,0%,2,"Acco 3-Hole Punch, Durable",West Bengal,消費者,Acco,IN-2019-76576,2019/5/10,一級,2019/5/12,$63,辦公用品
0.199868363,1,$111.00,$191.31,北亞,China,Guangzhou,電話,Alejandro Savely,0%,7,"Apple Signal Booster, VoIP",Guangdong,公司,Apple,IN-2019-24531,2019/8/15,標準級,2019/8/19,$957,技術
0.119840213,1,$0.00,$5.40,北亞,China,Guangzhou,用品,Alejandro Savely,0%,2,"Elite Scissors, High Speed",Guangdong,公司,Elite,IN-2019-24531,2019/8/15,標準級,2019/8/19,$45,辦公用品
0.339370079,1,$0.00,$103.44,東南亞,Malaysia,Kota Kinabalu,配件,Katherine Ducich,0%,8,"Enermax Mouse, Erganomic",Sabah,消費者,Enermax,IN-2019-65019,2019/6/5,二級,2019/6/7,$305,技術
0.111111111,1,$0.00,$2.54,大洋洲,Australia,Queanbeyan,美術,Marc Crier,10%,1,"Binney & Smith Markers, Fluorescent",New South Wales,消費者,Binney,IN-2016-37817,2016/11/30,標準級,2016/12/5,$23,辦公用品
0.177766300,1,$333.00,$408.88,大洋洲,Australia,Brisbane,電話,Bradley Drucker,10%,4,"Nokia Smart Phone, with Caller ID",Queensland,消費者,Nokia,ID-2017-14500,2017/11/11,標準級,2017/11/15,"$2,300",技術
0.369849494,1,$0.00,$44.97,中亞,Bangladesh,Dhaka,書架,Naresj Patel,0%,1,"Dania Stackable Bookrack, Mobile",Dhaka,消費者,Dania,IN-2016-54302,2016/3/8,二級,2016/3/11,$122,傢具
0.288316055,1,$0.00,$12.35,東南亞,Thailand,Bangkok,繫結器,Phillip Breyer,17%,4,"Avery Binder, Economy",Bangkok,公司,Avery,IN-2019-57529,2019/7/9,標準級,2019/7/15,$43,辦公用品
0.079219232,1,$0.00,$29.33,東南亞,Thailand,Bangkok,複製器,Phillip Breyer,37%,2,"Sharp Fax Machine, High-Speed",Bangkok,公司,Sharp,IN-2019-57529,2019/7/9,標準級,2019/7/15,$370,技術
0.169983416,1,$0.00,$73.80,中亞,India,Pimpri,書架,Paul Van Hugh,0%,3,"Bush 3-Shelf Cabinet, Pine",Maharashtra,總公司,Bush,IN-2017-54729,2017/12/21,一級,2017/12/24,$434,傢具
0.027777778,1,$0.00,$0.48,中亞,India,Chennai,標籤,Shahid Collister,0%,2,"Avery Removable Labels, Adjustable",Tamil Nadu,消費者,Avery,IN-2018-52230,2018/8/10,標準級,2018/8/16,$17,辦公用品
0.139911635,1,$0.00,$5.70,中亞,India,Chennai,紙張,Shahid Collister,0%,2,"Xerox Message Books, Premium",Tamil Nadu,消費者,Xerox,IN-2018-52230,2018/8/10,標準級,2018/8/16,$41,辦公用品
0.118231166,1,$0.00,$6.70,東南亞,Indonesia,Denpasar,繫結器,Lisa Ryan,17%,5,"Ibico Binder Covers, Economy",Bali,公司,BIC,IN-2017-78473,2017/5/29,當日,2017/5/30,$57,辦公用品
0.349759615,1,$0.00,$52.38,北亞,China,Taizhou,用品,Jonathan Doherty,0%,3,"Acme Shears, High Speed",Jiangsu,公司,Acme,IN-2018-49570,2018/6/30,標準級,2018/7/5,$150,辦公用品
0.338922156,1,$0.00,$16.98,北亞,Japan,Yao,美術,Speros Goranitis,0%,2,"Stanley Pencil Sharpener, Water Color",Osaka,消費者,Stanley,IN-2019-14381,2019/6/3,標準級,2019/6/8,$50,辦公用品
0.469892099,1,$222.00,$243.00,北亞,Japan,Yao,機器,Speros Goranitis,0%,6,"Konica Phone, Wireless",Osaka,消費者,Konica,IN-2019-14381,2019/6/3,標準級,2019/6/8,$517,技術
0.199577614,1,$0.00,$45.36,北亞,Japan,Yao,信封,Speros Goranitis,0%,8,"Jiffy Manila Envelope, Security-Tint",Osaka,消費者,Jiffy,IN-2019-14381,2019/6/3,標準級,2019/6/8,$227,辦公用品
-0.634078212,1,-$333.00,-$245.16,大洋洲,Australia,Canberra,美術,Jim Epp,40%,12,"BIC Canvas, Blue",Australian Capital Territory,公司,BIC,ID-2019-67560,2019/3/24,標準級,2019/3/28,$387,辦公用品
0.169997804,1,$0.00,$69.66,北亞,China,Huainan,電話,Paul Lucas,0%,3,"Nokia Signal Booster, VoIP",Anhui,總公司,Nokia,ID-2017-75925,2017/1/20,標準級,2017/1/26,$410,技術
0.249948907,1,$111.00,$146.76,北亞,China,Huainan,複製器,Paul Lucas,0%,4,"Canon Ink, Digital",Anhui,總公司,Canon,ID-2017-75925,2017/1/20,標準級,2017/1/26,$587,技術
-0.339670807,1,-$111.00,-$46.54,東南亞,Indonesia,Surabaya,配件,Joel Eaton,47%,1,"Enermax Router, USB",Jawa Timur,消費者,Enermax,ID-2017-13058,2017/12/4,標準級,2017/12/10,$137,技術
0.042972052,1,$0.00,$25.32,東南亞,Indonesia,Surabaya,複製器,Joel Eaton,7%,2,"Brother Fax Machine, High-Speed",Jawa Timur,消費者,Brother,ID-2017-13058,2017/12/4,標準級,2017/12/10,$589,技術
0.288992706,1,$0.00,$38.08,東南亞,Indonesia,Surabaya,繫結器,Joel Eaton,17%,3,"Ibico Binding Machine, Durable",Jawa Timur,消費者,BIC,ID-2017-13058,2017/12/4,標準級,2017/12/10,$132,辦公用品
